caso;escuela;tama–o_escuela;estudiante;income;stand_test_previo;sgenero;stand_exam
2484;38;-0,212047;524;mid 50%;0,3711052;M;0,0043222
2485;38;-0,212047;513;mid 50%;-0,124804;F;-1,118624
2486;38;-0,212047;528;top 25%;-1,695182;M;-1,335315
2487;38;-0,212047;526;top 25%;-2,025787;F;-1,335315
2488;38;-0,212047;527;mid 50%;0,2884532;M;-0,062088
2489;38;-0,212047;511;mid 50%;1,1149682;M;0,2613242
2490;38;-0,212047;557;top 25%;-0,290107;F;-1,836687
2491;38;-0,212047;541;mid 50%;-1,447227;M;-1,335315
2492;38;-0,212047;543;mid 50%;1,6108772;M;1,1094382
2493;38;-0,212047;558;mid 50%;-1,03397;M;-0,939378
2494;38;-0,212047;490;mid 50%;0,5364082;M;-1,526653
2495;38;-0,212047;491;mid 50%;0,5364082;M;0,1941492
2496;38;-0,212047;476;bottom 25%;0,6190592;F;0,8965662
2497;38;-0,212047;480;mid 50%;-0,786016;F;-0,419801
2498;38;-0,212047;477;mid 50%;1,4455742;F;0,0735362
2499;38;-0,212047;478;mid 50%;-0,45541;F;-1,219486
2500;38;-0,212047;509;mid 50%;0,2058022;M;-0,419801
2501;38;-0,212047;502;mid 50%;-0,372758;M;-1,335315
2502;38;-0,212047;506;top 25%;-0,45541;M;-1,118624
2503;38;-0,212047;507;mid 50%;-0,124804;M;1,2405332
2504;38;-0,212047;492;mid 50%;0,3711052;M;-0,699505
2505;38;-0,212047;494;mid 50%;0,1231502;F;0,6787592
2506;38;-0,212047;499;bottom 25%;0,3711052;F;0,9675862
2507;38;-0,212047;495;top 25%;-2,108439;M;0,0735362
2508;38;-0,212047;496;top 25%;-1,61253;M;-0,939378
2509;38;-0,212047;559;mid 50%;-1,199273;M;-1,526653
2510;39;-0,197124;590;mid 50%;-1,03397;F;0,5443412
2511;39;-0,197124;588;mid 50%;-0,124804;F;-0,419801
2512;39;-0,197124;586;mid 50%;0,5364082;F;0,5443412
2513;39;-0,197124;594;top 25%;-0,703364;F;-0,265159
2514;39;-0,197124;592;mid 50%;1,2802712;F;0,4026692
2515;39;-0,197124;595;bottom 25%;1,3629222;F;0,5443412
2516;39;-0,197124;579;mid 50%;-2,934953;F;-0,419801
2517;39;-0,197124;580;mid 50%;0,7017112;F;-0,197611
2518;39;-0,197124;578;mid 50%;-0,951318;F;-0,699505
2519;39;-0,197124;585;mid 50%;-0,786016;F;-0,492781
2520;39;-0,197124;581;top 25%;-2,025787;F;-0,129085
2521;39;-0,197124;582;mid 50%;-1,03397;F;-0,939378
2522;39;-0,197124;577;bottom 25%;-0,207455;F;-0,062088
2523;39;-0,197124;610;mid 50%;-0,951318;F;-1,335315
2524;39;-0,197124;612;bottom 25%;-0,207455;F;0,0043222
2525;39;-0,197124;609;mid 50%;-0,620713;F;-0,197611
2526;39;-0,197124;607;mid 50%;-0,290107;F;-0,197611
2527;39;-0,197124;616;mid 50%;0,3711052;F;0,2613242
2528;39;-0,197124;613;bottom 25%;1,9414832;F;1,5792202
2529;39;-0,197124;596;mid 50%;0,0404992;F;0,6107292
2530;39;-0,197124;599;bottom 25%;1,5282252;F;0,0043222
2531;39;-0,197124;597;top 25%;-2,025787;F;-1,029067
2532;39;-0,197124;604;bottom 25%;1,6935282;F;1,7348992
2533;39;-0,197124;602;top 25%;-1,364576;F;-0,85267
2534;39;-0,197124;600;bottom 25%;1,3629222;F;1,3101422
2535;39;-0,197124;601;mid 50%;-0,45541;F;-0,492781
2536;39;-0,197124;617;mid 50%;1,1149682;F;1,1094382
2537;39;-0,197124;575;mid 50%;-0,786016;F;0,5443412
2538;39;-0,197124;569;top 25%;-1,777833;F;-0,338842
2539;39;-0,197124;570;bottom 25%;-0,042152;F;0,3280722
2540;39;-0,197124;568;top 25%;-0,45541;F;-1,029067
2541;39;-0,197124;567;top 25%;-0,620713;F;-0,338842
2542;39;-0,197124;571;mid 50%;1,4455742;F;0,2613242
2543;39;-0,197124;572;mid 50%;-0,538061;F;-0,699505
2544;39;-0,197124;560;mid 50%;-0,042152;F;0,1340672
2545;39;-0,197124;561;mid 50%;-1,860484;F;-0,492781
2546;39;-0,197124;565;bottom 25%;0,6190592;F;1,1758492
2547;39;-0,197124;564;mid 50%;0,5364082;F;0,5443412
2548;39;-0,197124;563;top 25%;-1,03397;F;0,3280722
2549;39;-0,197124;618;mid 50%;-0,703364;F;-0,555112
2550;39;-0,197124;627;bottom 25%;1,8588312;F;0,9675862
2551;39;-0,197124;620;top 25%;-1,943136;F;-1,029067
2552;39;-0,197124;623;bottom 25%;-0,124804;F;1,2405332
2553;39;-0,197124;621;mid 50%;0,2884532;F;0,6787592
2554;39;-0,197124;622;mid 50%;-0,372758;F;-0,419801
2555;39;-0,197124;633;mid 50%;-0,124804;F;-1,118624
2556;39;-0,197124;631;mid 50%;-0,45541;F;0,1941492
2557;39;-0,197124;632;bottom 25%;0,4537562;F;0,5443412
2558;40;-0,01305;659;mid 50%;0,0404992;M;0,2613242
2559;40;-0,01305;654;top 25%;-1,61253;M;-2,510121
2560;40;-0,01305;655;bottom 25%;2,3547402;M;0,8219882
2561;40;-0,01305;656;bottom 25%;0,7843622;M;1,2405332
2562;40;-0,01305;661;mid 50%;-0,124804;M;0,7472282
2563;40;-0,01305;647;mid 50%;-0,372758;M;-1,836687
2564;40;-0,01305;648;mid 50%;-0,124804;M;-0,776109
2565;40;-0,01305;646;mid 50%;0,0404992;M;1,2405332
2566;40;-0,01305;653;mid 50%;0,1231502;M;0,8219882
2567;40;-0,01305;652;mid 50%;-0,868667;M;0,3280722
2568;40;-0,01305;649;bottom 25%;0,5364082;M;1,5061852
2569;40;-0,01305;650;top 25%;-1,281924;M;-1,219486
2570;40;-0,01305;645;mid 50%;1,0323172;M;0,7472282
2571;40;-0,01305;691;mid 50%;-0,45541;M;0,0043222
2572;40;-0,01305;692;mid 50%;0,7843622;M;-0,85267
2573;40;-0,01305;693;mid 50%;1,2802712;M;0,0735362
2574;40;-0,01305;689;mid 50%;-0,786016;M;-0,555112
2575;40;-0,01305;686;mid 50%;-0,620713;M;-1,219486
2576;40;-0,01305;703;top 25%;-2,19109;M;-2,75266
2577;40;-0,01305;705;bottom 25%;0,6190592;M;1,5061852
2578;40;-0,01305;696;mid 50%;-1,03397;M;-0,062088
2579;40;-0,01305;697;bottom 25%;0,3711052;M;-1,526653
2580;40;-0,01305;699;mid 50%;0,3711052;M;0,0735362
2581;40;-0,01305;698;mid 50%;-0,868667;M;0,1340672
2582;40;-0,01305;662;mid 50%;0,5364082;M;-0,776109
2583;40;-0,01305;668;top 25%;-1,61253;M;-1,118624
2584;40;-0,01305;669;mid 50%;1,4455742;M;-0,197611
2585;40;-0,01305;672;bottom 25%;0,4537562;M;0,8965662
2586;40;-0,01305;663;bottom 25%;1,4455742;M;1,3101422
2587;40;-0,01305;667;mid 50%;0,9496652;M;-0,419801
2588;40;-0,01305;664;mid 50%;-0,042152;M;0,8965662
2589;40;-0,01305;684;mid 50%;-1,03397;M;-0,939378
2590;40;-0,01305;683;bottom 25%;0,4537562;M;0,4781942
2591;40;-0,01305;679;mid 50%;-2,356393;M;-2,510121
2592;40;-0,01305;681;top 25%;-1,199273;M;-2,108644
2593;40;-0,01305;680;mid 50%;0,0404992;M;0,6107292
2594;40;-0,01305;635;mid 50%;-0,290107;M;0,0043222
2595;40;-0,01305;641;mid 50%;0,1231502;M;-2,108644
2596;40;-0,01305;643;mid 50%;-0,868667;M;-0,492781
2597;40;-0,01305;638;bottom 25%;1,6108772;M;0,7472282
2598;40;-0,01305;640;mid 50%;-0,45541;M;0,9675862
2599;40;-0,01305;639;bottom 25%;0,2884532;M;0,7472282
2600;40;-0,01305;707;mid 50%;-0,620713;M;-0,265159
2601;40;-0,01305;737;mid 50%;0,2884532;M;0,4781942
2602;40;-0,01305;739;mid 50%;-1,281924;M;-0,623051
2603;40;-0,01305;735;bottom 25%;0,6190592;M;1,2405332
2604;40;-0,01305;734;bottom 25%;0,7017112;M;-0,338842
2605;40;-0,01305;743;top 25%;-1,199273;M;-2,510121
2606;40;-0,01305;740;bottom 25%;-0,124804;M;0,9675862
2607;40;-0,01305;741;mid 50%;0,3711052;M;1,1094382
2608;40;-0,01305;744;mid 50%;0,8670142;M;-0,555112
2609;40;-0,01305;726;top 25%;-2,19109;M;-1,335315
2610;40;-0,01305;728;top 25%;-0,868667;M;-0,419801
2611;40;-0,01305;725;bottom 25%;1,3629222;M;1,0396082
2612;40;-0,01305;733;mid 50%;-0,45541;M;-2,510121
2613;40;-0,01305;732;mid 50%;0,9496652;M;1,3101422
2614;40;-0,01305;729;top 25%;-1,943136;M;-1,438662
2615;40;-0,01305;730;mid 50%;-0,620713;M;-2,108644
2616;40;-0,01305;724;mid 50%;-0,042152;M;-0,338842
2617;40;-0,01305;711;bottom 25%;1,4455742;M;1,5061852
2618;40;-0,01305;714;bottom 25%;2,5200432;M;1,1758492
2619;40;-0,01305;715;bottom 25%;1,4455742;M;1,2405332
2620;40;-0,01305;708;mid 50%;-0,703364;M;-0,492781
2621;40;-0,01305;710;top 25%;-0,786016;M;-2,510121
2622;40;-0,01305;709;mid 50%;1,2802712;M;1,1758492
2623;40;-0,01305;745;mid 50%;-0,45541;M;0,3280722
2624;40;-0,01305;747;top 25%;0,2884532;M;-2,291731
2625;40;-0,01305;746;mid 50%;-0,45541;M;-2,291731
2626;40;-0,01305;722;bottom 25%;0,6190592;M;-0,623051
2627;40;-0,01305;723;mid 50%;-0,620713;M;-0,419801
2628;40;-0,01305;748;bottom 25%;1,1976192;M;-1,118624
2629;41;-0,288729;792;mid 50%;0,7017112;F;-0,419801
2630;41;-0,288729;796;bottom 25%;0,2058022;F;0,9675862
2631;41;-0,288729;779;top 25%;-0,786016;F;0,3280722
2632;41;-0,288729;783;mid 50%;0,3711052;F;0,8219882
2633;41;-0,288729;778;top 25%;-2,521696;F;-0,776109
2634;41;-0,288729;773;top 25%;-2,934953;F;-1,335315
2635;41;-0,288729;790;top 25%;-1,03397;F;-0,555112
2636;41;-0,288729;787;mid 50%;-1,199273;F;-1,335315
2637;41;-0,288729;789;mid 50%;0,3711052;F;-0,623051
2638;41;-0,288729;786;top 25%;-0,620713;F;-1,526653
2639;41;-0,288729;785;mid 50%;0,5364082;F;-0,555112
2640;41;-0,288729;770;top 25%;-1,943136;F;0,4781942
2641;41;-0,288729;835;mid 50%;-0,372758;F;1,5792202
2642;41;-0,288729;840;mid 50%;-0,868667;F;0,3280722
2643;41;-0,288729;841;mid 50%;-1,03397;F;0,1941492
2644;41;-0,288729;842;mid 50%;-0,951318;F;-1,335315
2645;41;-0,288729;831;top 25%;-1,61253;F;-0,419801
2646;41;-0,288729;830;bottom 25%;0,2884532;F;1,2405332
2647;41;-0,288729;852;mid 50%;-0,868667;F;-1,723882
2648;41;-0,288729;850;mid 50%;-0,372758;F;-0,419801
2649;41;-0,288729;853;mid 50%;-0,290107;F;0,6787592
2650;41;-0,288729;854;bottom 25%;0,7017112;F;1,9771072
2651;41;-0,288729;843;mid 50%;0,4537562;F;1,3101422
2652;41;-0,288729;845;mid 50%;-0,372758;F;0,4781942
2653;41;-0,288729;844;bottom 25%;1,2802712;F;0,7472282
2654;41;-0,288729;849;bottom 25%;0,7843622;F;-0,129085
2655;41;-0,288729;846;mid 50%;0,2058022;F;0,0735362
2656;41;-0,288729;847;mid 50%;-1,364576;F;-0,419801
2657;41;-0,288729;797;mid 50%;-2,356393;F;-0,338842
2658;41;-0,288729;810;mid 50%;-0,124804;F;1,0396082
2659;41;-0,288729;811;mid 50%;-1,695182;F;-0,939378
2660;41;-0,288729;798;mid 50%;0,7843622;F;1,0396082
2661;41;-0,288729;801;mid 50%;0,2058022;F;1,0396082
2662;41;-0,288729;802;bottom 25%;0,7017112;F;1,3101422
2663;41;-0,288729;829;mid 50%;0,2058022;F;0,7472282
2664;41;-0,288729;825;mid 50%;0,7843622;F;-0,699505
2665;41;-0,288729;824;mid 50%;-0,290107;F;-0,419801
2666;41;-0,288729;826;mid 50%;0,2058022;F;-0,623051
2667;41;-0,288729;828;mid 50%;0,8670142;F;0,0735362
2668;41;-0,288729;817;bottom 25%;0,0404992;F;1,4395322
2669;41;-0,288729;814;mid 50%;-1,281924;F;-1,219486
2670;41;-0,288729;818;mid 50%;0,7017112;F;-0,062088
2671;41;-0,288729;819;mid 50%;0,5364082;F;1,4395322
2672;41;-0,288729;855;mid 50%;0,0404992;F;0,0043222
2673;41;-0,288729;757;mid 50%;0,2058022;F;0,1340672
2674;41;-0,288729;766;mid 50%;-0,124804;F;1,1094382
2675;41;-0,288729;767;top 25%;-1,199273;F;-1,438662
2676;41;-0,288729;758;mid 50%;-0,042152;F;-0,85267
2677;41;-0,288729;762;mid 50%;-0,538061;F;0,4026692
2678;41;-0,288729;863;top 25%;-1,447227;F;-1,118624
2679;41;-0,288729;878;mid 50%;-0,538061;F;0,5443412
2680;41;-0,288729;880;mid 50%;0,0404992;F;0,3280722
2681;41;-0,288729;867;mid 50%;0,1231502;F;-0,265159
2682;41;-0,288729;868;bottom 25%;0,3711052;F;0,7472282
2683;41;-0,288729;865;bottom 25%;0,8670142;F;0,8219882
2684;41;-0,288729;873;top 25%;-1,447227;F;-0,555112
2685;41;-0,288729;872;bottom 25%;0,8670142;F;0,3280722
2686;41;-0,288729;870;mid 50%;0,7843622;F;0,4026692
2687;41;-0,288729;864;mid 50%;-0,868667;F;0,7472282
2688;41;-0,288729;860;bottom 25%;-0,45541;F;-0,419801
2689;42;-0,146179;116;mid 50%;0,2884532;F;0,4026692
2690;42;-0,146179;118;mid 50%;-0,372758;M;-0,419801
2691;42;-0,146179;127;mid 50%;-0,042152;M;0,4781942
2692;42;-0,146179;124;mid 50%;0,0404992;M;-0,062088
2693;42;-0,146179;125;bottom 25%;0,3711052;F;0,1941492
2694;42;-0,146179;122;mid 50%;-1,199273;M;0,0043222
2695;42;-0,146179;36;bottom 25%;0,5364082;F;-0,129085
2696;42;-0,146179;31;mid 50%;0,0404992;M;-0,492781
2697;42;-0,146179;34;mid 50%;-0,042152;M;-0,623051
2698;42;-0,146179;33;mid 50%;-1,281924;M;-0,85267
2699;42;-0,146179;128;mid 50%;-1,281924;M;-0,776109
2700;42;-0,146179;132;top 25%;-0,45541;M;-0,492781
2701;42;-0,146179;131;mid 50%;0,8670142;F;0,0735362
2702;42;-0,146179;28;mid 50%;0,0404992;F;-0,776109
2703;42;-0,146179;63;bottom 25%;-0,372758;M;-0,265159
2704;42;-0,146179;64;mid 50%;-0,372758;M;0,4026692
2705;42;-0,146179;65;top 25%;-0,042152;M;0,0043222
2706;42;-0,146179;61;mid 50%;-0,124804;M;-0,062088
2707;42;-0,146179;73;mid 50%;-0,703364;M;-1,335315
2708;42;-0,146179;71;top 25%;-1,03397;M;-0,699505
2709;42;-0,146179;68;bottom 25%;0,6190592;F;1,3747412
2710;42;-0,146179;44;mid 50%;-1,199273;F;-0,338842
2711;42;-0,146179;46;mid 50%;0,2058022;M;0,8219882
2712;42;-0,146179;47;mid 50%;0,1231502;F;-0,338842
2713;42;-0,146179;43;top 25%;-2,273742;F;-0,699505
2714;42;-0,146179;42;mid 50%;0,5364082;M;0,2613242
2715;42;-0,146179;54;mid 50%;0,3711052;F;1,0396082
2716;42;-0,146179;55;bottom 25%;1,0323172;F;0,9675862
2717;42;-0,146179;48;mid 50%;-0,45541;M;-1,118624
2718;42;-0,146179;53;bottom 25%;0,5364082;F;0,4781942
2719;42;-0,146179;52;mid 50%;-1,447227;M;0,9675862
2720;42;-0,146179;99;mid 50%;-0,868667;F;0,6787592
2721;42;-0,146179;100;bottom 25%;1,6108772;M;1,5792202
2722;42;-0,146179;96;mid 50%;0,7017112;M;-1,219486
2723;42;-0,146179;77;mid 50%;0,2884532;F;0,2613242
2724;42;-0,146179;80;mid 50%;0,2058022;M;0,0735362
2725;42;-0,146179;82;bottom 25%;1,1976192;F;0,8219882
2726;42;-0,146179;79;mid 50%;1,4455742;M;1,2405332
2727;42;-0,146179;88;mid 50%;-0,703364;M;0,2613242
2728;42;-0,146179;83;top 25%;-1,447227;F;0,1340672
2729;42;-0,146179;84;mid 50%;-0,538061;M;0,0735362
2730;42;-0,146179;87;bottom 25%;0,1231502;M;0,1941492
2731;42;-0,146179;85;mid 50%;-0,868667;M;0,6787592
2732;42;-0,146179;40;mid 50%;-0,207455;M;0,1941492
2733;42;-0,146179;11;mid 50%;-0,45541;M;-0,265159
2734;42;-0,146179;13;mid 50%;-1,199273;F;-0,062088
2735;42;-0,146179;14;mid 50%;1,0323172;F;1,0396082
2736;42;-0,146179;10;mid 50%;-0,620713;M;0,3280722
2737;42;-0,146179;9;bottom 25%;0,0404992;M;-0,265159
2738;42;-0,146179;3;mid 50%;-0,042152;F;0,1340672
2739;42;-0,146179;24;bottom 25%;0,6190592;F;0,0735362
2740;42;-0,146179;23;mid 50%;-0,868667;F;-0,062088
2741;42;-0,146179;25;mid 50%;-1,529879;M;-1,219486
2742;42;-0,146179;16;mid 50%;-0,703364;M;-0,85267
2743;42;-0,146179;17;bottom 25%;1,6935282;F;0,8965662
2744;42;-0,146179;19;top 25%;-0,951318;M;-0,699505
2745;42;-0,146179;2;mid 50%;0,4537562;M;-0,492781
2746;42;-0,146179;1;mid 50%;0,2058022;F;-0,197611
2747;43;0,4334322;33;mid 50%;0,1231502;F;2,1029752
2748;43;0,4334322;74;mid 50%;-0,538061;F;0,0735362
2749;43;0,4334322;73;mid 50%;0,2058022;F;-0,939378
2750;43;0,4334322;72;bottom 25%;0,3711052;F;-0,265159
2751;43;0,4334322;75;mid 50%;-0,372758;F;0,5443412
2752;43;0,4334322;77;mid 50%;1,2802712;F;1,1758492
2753;43;0,4334322;65;mid 50%;-0,703364;F;-0,492781
2754;43;0,4334322;66;mid 50%;0,9496652;F;0,0043222
2755;43;0,4334322;67;bottom 25%;-0,290107;F;-1,438662
2756;43;0,4334322;63;bottom 25%;-0,868667;F;-0,939378
2757;43;0,4334322;87;bottom 25%;0,1231502;F;0,8965662
2758;43;0,4334322;86;mid 50%;0,1231502;M;-0,85267
2759;43;0,4334322;86;top 25%;-0,042152;F;0,8219882
2760;43;0,4334322;90;bottom 25%;0,1231502;F;-0,062088
2761;43;0,4334322;92;top 25%;-0,538061;F;-1,62373
2762;43;0,4334322;79;bottom 25%;0,4537562;F;0,8219882
2763;43;0,4334322;81;bottom 25%;0,7017112;F;0,4781942
2764;43;0,4334322;80;mid 50%;0,7017112;F;0,6107292
2765;43;0,4334322;85;bottom 25%;1,5282252;F;1,5061852
2766;43;0,4334322;83;bottom 25%;1,1976192;F;0,5443412
2767;43;0,4334322;42;mid 50%;1,1149682;F;1,0396082
2768;43;0,4334322;41;mid 50%;0,4537562;F;-0,129085
2769;43;0,4334322;40;top 25%;0,5364082;F;0,8219882
2770;43;0,4334322;44;mid 50%;0,5364082;F;-1,219486
2771;43;0,4334322;45;top 25%;1,3629222;F;0,0735362
2772;43;0,4334322;34;bottom 25%;0,6190592;F;-1,029067
2773;43;0,4334322;37;mid 50%;0,0404992;F;-0,939378
2774;43;0,4334322;62;mid 50%;-1,364576;F;-0,623051
2775;43;0,4334322;59;bottom 25%;1,1976192;F;0,4781942
2776;43;0,4334322;58;mid 50%;1,8588312;F;-0,419801
2777;43;0,4334322;57;bottom 25%;0,5364082;F;0,4781942
2778;43;0,4334322;60;bottom 25%;2,4373912;F;2,5323522
2779;43;0,4334322;61;mid 50%;-0,042152;F;0,0043222
2780;43;0,4334322;48;mid 50%;1,3629222;F;2,2031212
2781;43;0,4334322;50;bottom 25%;0,7017112;F;0,2613242
2782;43;0,4334322;49;mid 50%;0,8670142;F;0,5443412
2783;43;0,4334322;56;top 25%;0,8670142;F;0,0735362
2784;43;0,4334322;54;top 25%;0,1231502;F;0,3280722
2785;43;0,4334322;51;mid 50%;0,6190592;F;0,4781942
2786;43;0,4334322;53;bottom 25%;0,0404992;F;-0,338842
2787;43;0,4334322;1;bottom 25%;0,8670142;F;0,4026692
2788;43;0,4334322;15;mid 50%;-0,45541;F;-0,338842
2789;43;0,4334322;19;top 25%;0,6190592;F;-0,265159
2790;43;0,4334322;20;top 25%;0,7843622;F;0,7472282
2791;43;0,4334322;14;mid 50%;0,4537562;F;0,0043222
2792;43;0,4334322;13;top 25%;-0,207455;F;-1,62373
2793;43;0,4334322;9;bottom 25%;-0,372758;F;-0,699505
2794;43;0,4334322;29;mid 50%;0,9496652;F;0,8219882
2795;43;0,4334322;30;bottom 25%;1,3629222;F;1,0396082
2796;43;0,4334322;22;bottom 25%;1,6108772;F;1,3747412
2797;43;0,4334322;24;mid 50%;0,8670142;F;-0,555112
2798;43;0,4334322;31;mid 50%;-0,124804;F;1,1094382
2799;43;0,4334322;25;bottom 25%;0,0404992;F;-0,338842
2800;43;0,4334322;32;mid 50%;-0,620713;F;-0,623051
2801;43;0,4334322;26;bottom 25%;2,1067862;F;1,3101422
2802;43;0,4334322;4;bottom 25%;0,3711052;F;1,1094382
2803;43;0,4334322;2;bottom 25%;0,2884532;F;0,8965662
2804;43;0,4334322;8;top 25%;0,1231502;F;0,0735362
2805;43;0,4334322;7;mid 50%;0,8670142;F;-0,062088
2806;43;0,4334322;5;bottom 25%;-1,447227;F;-1,438662
2807;43;0,4334322;6;mid 50%;-0,042152;F;-1,526653
2808;44;-0,241656;58;mid 50%;0,0404992;M;-0,623051
2809;44;-0,241656;59;mid 50%;-0,786016;M;-0,699505
2810;44;-0,241656;60;mid 50%;-0,620713;M;-0,85267
2811;44;-0,241656;75;mid 50%;-0,042152;M;0,1941492
2812;44;-0,241656;71;bottom 25%;1,9414832;M;0,4781942
2813;44;-0,241656;70;mid 50%;0,2884532;M;-0,129085
2814;44;-0,241656;67;mid 50%;-0,372758;M;0,0735362
2815;44;-0,241656;66;mid 50%;-1,116621;M;-1,029067
2816;44;-0,241656;9;mid 50%;-0,538061;M;-0,265159
2817;44;-0,241656;31;mid 50%;-0,042152;M;-1,118624
2818;44;-0,241656;32;mid 50%;0,3711052;M;0,4781942
2819;44;-0,241656;33;top 25%;-0,45541;M;-1,219486
2820;44;-0,241656;30;top 25%;-1,860484;M;-1,62373
2821;44;-0,241656;29;top 25%;-0,538061;M;-1,029067
2822;44;-0,241656;27;mid 50%;0,6190592;M;0,1340672
2823;44;-0,241656;39;mid 50%;-0,042152;M;-0,062088
2824;44;-0,241656;40;mid 50%;-0,290107;M;-1,335315
2825;44;-0,241656;43;bottom 25%;1,6108772;M;0,5443412
2826;44;-0,241656;14;mid 50%;0,5364082;M;0,8965662
2827;44;-0,241656;10;top 25%;-2,356393;M;-1,219486
2828;44;-0,241656;22;mid 50%;0,2058022;M;-0,265159
2829;44;-0,241656;20;top 25%;-2,76965;M;-0,265159
2830;44;-0,241656;21;mid 50%;-0,868667;M;-1,219486
2831;44;-0,241656;15;mid 50%;-0,124804;M;0,2613242
2832;44;-0,241656;16;mid 50%;0,5364082;M;-1,118624
2833;44;-0,241656;19;mid 50%;-2,025787;M;-0,85267
2834;44;-0,241656;18;mid 50%;0,2884532;M;-0,129085
2835;44;-0,241656;53;mid 50%;0,5364082;M;-0,776109
2836;44;-0,241656;54;mid 50%;0,8670142;M;0,1941492
2837;45;-0,187182;833;mid 50%;0,3711052;F;-0,129085
2838;45;-0,187182;832;mid 50%;0,6190592;F;0,8219882
2839;45;-0,187182;841;mid 50%;0,6190592;F;0,3280722
2840;45;-0,187182;835;mid 50%;0,2058022;F;0,4781942
2841;45;-0,187182;840;mid 50%;0,4537562;F;0,5443412
2842;45;-0,187182;831;bottom 25%;1,2802712;F;-0,419801
2843;45;-0,187182;854;mid 50%;1,0323172;F;0,4026692
2844;45;-0,187182;853;bottom 25%;1,3629222;F;0,2613242
2845;45;-0,187182;855;mid 50%;-1,943136;F;-0,555112
2846;45;-0,187182;843;mid 50%;0,1231502;F;-0,062088
2847;45;-0,187182;846;top 25%;-1,447227;F;-1,029067
2848;45;-0,187182;850;mid 50%;-0,703364;F;-0,338842
2849;45;-0,187182;811;bottom 25%;0,2058022;F;0,4026692
2850;45;-0,187182;815;mid 50%;-0,786016;F;-0,85267
2851;45;-0,187182;818;mid 50%;-0,703364;F;-0,062088
2852;45;-0,187182;804;top 25%;-2,439045;F;-0,699505
2853;45;-0,187182;807;bottom 25%;0,6190592;F;0,3280722
2854;45;-0,187182;806;mid 50%;0,1231502;F;0,4026692
2855;45;-0,187182;825;mid 50%;-0,951318;F;-0,555112
2856;45;-0,187182;828;mid 50%;-0,042152;F;0,5443412
2857;45;-0,187182;819;top 25%;-1,695182;F;-1,219486
2858;45;-0,187182;820;mid 50%;-0,951318;F;0,6787592
2859;45;-0,187182;822;top 25%;-0,868667;F;-1,723882
2860;45;-0,187182;821;mid 50%;-0,290107;F;0,4781942
2861;45;-0,187182;803;mid 50%;-0,290107;F;-0,265159
2862;45;-0,187182;903;mid 50%;-0,786016;F;-1,219486
2863;45;-0,187182;913;mid 50%;-1,447227;F;-0,555112
2864;45;-0,187182;909;mid 50%;0,2884532;F;-0,197611
2865;45;-0,187182;902;top 25%;-0,786016;F;-0,939378
2866;45;-0,187182;859;mid 50%;-0,372758;F;-0,338842
2867;45;-0,187182;874;bottom 25%;0,3711052;F;-1,029067
2868;45;-0,187182;873;mid 50%;-0,124804;F;-0,197611
2869;45;-0,187182;877;mid 50%;-0,207455;F;0,4026692
2870;45;-0,187182;878;mid 50%;-1,695182;F;-1,62373
2871;45;-0,187182;879;mid 50%;0,9496652;F;-0,85267
2872;45;-0,187182;861;top 25%;-1,116621;F;-1,62373
2873;45;-0,187182;860;mid 50%;1,8588312;F;0,4026692
2874;45;-0,187182;862;mid 50%;-0,290107;F;-0,062088
2875;45;-0,187182;863;mid 50%;-0,207455;F;-0,419801
2876;45;-0,187182;889;mid 50%;-0,538061;F;0,1941492
2877;45;-0,187182;891;top 25%;-0,703364;F;-1,836687
2878;45;-0,187182;881;mid 50%;0,0404992;F;0,0043222
2879;45;-0,187182;884;bottom 25%;0,7017112;F;0,6787592
2880;45;-0,187182;888;mid 50%;-0,868667;F;-0,062088
2881;45;-0,187182;886;bottom 25%;0,2058022;F;-0,129085
2882;45;-0,187182;887;mid 50%;0,5364082;F;0,7472282
2883;45;-0,187182;442;top 25%;-1,860484;M;-1,723882
2884;45;-0,187182;268;mid 50%;0,1231502;M;-0,338842
2885;45;-0,187182;499;bottom 25%;1,6108772;M;1,8138272
2886;45;-0,187182;42;bottom 25%;0,9496652;M;0,8965662
2887;45;-0,187182;76;mid 50%;0,2058022;F;0,0043222
2888;45;-0,187182;249;bottom 25%;0,8670142;F;0,4026692
2889;45;-0,187182;161;top 25%;-1,529879;M;-2,108644
2890;46;-0,143724;80;mid 50%;-0,207455;F;-0,062088
2891;46;-0,143724;82;mid 50%;-0,290107;M;-1,836687
2892;46;-0,143724;83;bottom 25%;1,0323172;M;0,6787592
2893;46;-0,143724;76;mid 50%;-0,290107;F;-0,623051
2894;46;-0,143724;79;bottom 25%;1,1976192;M;-0,129085
2895;46;-0,143724;78;bottom 25%;0,3711052;M;0,7472282
2896;46;-0,143724;75;mid 50%;-1,116621;F;-0,699505
2897;46;-0,143724;91;mid 50%;0,3711052;M;-0,338842
2898;46;-0,143724;84;mid 50%;0,6190592;F;0,1941492
2899;46;-0,143724;87;mid 50%;0,4537562;M;0,0735362
2900;46;-0,143724;90;bottom 25%;0,8670142;M;0,5443412
2901;46;-0,143724;88;top 25%;-0,372758;F;-0,623051
2902;46;-0,143724;89;bottom 25%;0,7843622;M;0,8965662
2903;46;-0,143724;96;bottom 25%;0,9496652;F;0,6107292
2904;46;-0,143724;54;top 25%;-1,695182;F;-1,219486
2905;46;-0,143724;58;bottom 25%;0,0404992;M;0,2613242
